CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-06-18,450000.0,34.4889758,-117.2126011,20681 Sholic Road,Residential,1930.0,San Bernardino,9.0,SingleFamilyResidence,2002.0,20681.0,HD24107065,2.0,Apple Valley,3.0,CA,3.0,Apple Valley Unified,92308,24800.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,"Carpet,Tile",12.849740932642488,1,1,0,Los Angeles,106.46942266807989,5.0,0.0015544041450777,0,0,0,20681 Sholic Road,450000.0
2024-06-26,740000.0,33.998968,-118.0590933,5457 Mavis Avenue,Residential,1036.0,Los Angeles,2.0,SingleFamilyResidence,1951.0,5457.0,DW24108235,1.0,Whittier,3.0,CA,2.0,Whittier Union High,90601,6343.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.0,1.0,"Tile,Wood",6.122586872586872,1,1,0,Los Angeles,18.013086723803998,4.0,0.0019305019305019,0,0,0,5457 Mavis Avenue,740000.0
2024-06-25,580000.0,33.6882284,-117.1800702,29775 Avenida De Cortez,Residential,1582.0,Riverside,2.0,SingleFamilyResidence,1988.0,29775.0,SW24108719,2.0,Menifee,4.0,CA,2.0,Menifee Union,92586,7841.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,4.956384323640961,1,1,0,Los Angeles,106.2122859910064,6.0,0.0012642225031605,0,0,0,29775 Avenida De Cortez,580000.0
2024-06-28,1140000.0,34.1695592,-118.3261956,316 N Parish Place,Residential,1084.0,Los Angeles,2.0,SingleFamilyResidence,1941.0,316.0,BB24107863,2.0,Burbank,3.0,CA,2.0,Burbank Unified,91506,6834.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,6.0,1.0,Vinyl,6.304428044280443,1,0,0,Los Angeles,15.098951104083348,5.0,0.0018450184501845,0,0,0,316 N Parish Place,1140000.0
2024-06-26,965000.0,33.842611,-118.0321714,5784 Los Molinos Drive,Residential,1325.0,Orange,2.0,SingleFamilyResidence,1955.0,5784.0,PW24108890,2.0,Buena Park,2.0,CA,2.0,Anaheim Union High,90620,6798.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,1.0,Vinyl,5.130566037735849,1,0,0,Los Angeles,30.394775396778623,4.0,0.0015094339622641,0,0,0,5784 Los Molinos Drive,965000.0
2024-06-18,487000.0,34.0426189,-117.1687577,230 E Highland Avenue,Residential,1053.0,San Bernardino,4.0,SingleFamilyResidence,1920.0,230.0,EV24108418,1.0,Redlands,3.0,CA,1.0,Redlands Unified,92373,7500.0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,7.0,1.0,Wood,7.122507122507122,1,1,0,Los Angeles,99.04324522149491,4.0,0.0009496676163342,0,0,0,230 E Highland Avenue,487000.0
2024-06-20,1995000.0,32.8696145,-116.865221,10040 Circa Valle Verde,Residential,3250.0,San Diego,25.0,SingleFamilyResidence,2001.0,10040.0,240012041SD,3.0,El Cajon,4.0,CA,5.0,Missing,92021,87120.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2.0,1.0,"Carpet,Tile",26.806153846153848,1,1,0,San Diego,32.52417267119755,7.0,0.0015384615384615,1,0,0,10040 Circa Valle Verde,1995000.0
2024-06-28,860000.0,33.9283514,-118.1503169,7945 Hondo Street,Residential,1316.0,Los Angeles,2.0,SingleFamilyResidence,1939.0,7945.0,DW24108569,2.0,Downey,3.0,CA,2.0,Downey Unified,90242,7362.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,1.0,Unknown,5.594224924012158,1,0,0,Los Angeles,16.24108543827092,5.0,0.0015197568389057,0,0,0,7945 Hondo Street,860000.0
2024-06-17,963500.0,34.2175159,-118.8727861,152 E Avenida De Los Arboles,Residential,2056.0,Ventura,2.0,SingleFamilyResidence,1973.0,152.0,SR24100225,2.0,Thousand Oaks,5.0,CA,2.0,Simi Valley Unified,91360,11000.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,6.0,1.0,"Carpet,Vinyl",5.350194552529183,1,1,0,Los Angeles,60.74779250056878,7.0,0.0009727626459143,0,0,0,152 E Avenida De Los Arboles,963500.0
2024-06-20,910000.0,33.6304337,-117.7119527,23952 Oswego Street,Residential,1540.0,Orange,2.0,SingleFamilyResidence,1974.0,23952.0,OC24108931,2.0,Lake Forest,4.0,CA,2.0,Saddleback Valley Unified,92630,4700.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,3.051948051948052,1,1,0,Los Angeles,67.90616431898884,6.0,0.0012987012987012,0,0,0,23952 Oswego Street,910000.0
2024-06-28,885000.0,34.2561371,-118.762106,936 Bethel Court,Residential,1717.0,Ventura,2.0,SingleFamilyResidence,1970.0,936.0,SR24097456,2.0,Simi Valley,4.0,CA,2.0,Ventura Unified,93065,6900.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,6.0,1.0,Unknown,4.018637157833431,1,0,0,Los Angeles,52.81787821800856,6.0,0.0011648223645894,0,0,0,936 Bethel Court,885000.0
2024-06-28,880000.0,37.6678735,-122.1427889,1867 Bandoni Ave,Residential,1252.0,Alameda,2.0,SingleFamilyResidence,1955.0,1867.0,41061353,2.0,San Lorenzo,3.0,CA,2.0,Missing,94580,5088.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Wood,4.063897763578275,1,1,0,San Francisco,27.08394058327115,5.0,0.0015974440894568,0,0,0,1867 Bandoni Ave,880000.0
